timestamp,x,value,direction,event_type,delta_y,max_abs_slope
2026:03:06:19:45:37:427,30877.0,1557.0,陡升,陡升起點,13589.0,3341.3999999999996
2026:03:06:19:45:39:427,30881.0,15146.0,陡升,陡升終點,13589.0,3341.3999999999996
2026:03:06:19:45:45:427,30893.0,14505.0,陡降,陡降起點,-1460.0,130.00000000000182
2026:03:06:19:45:58:927,30920.0,13045.0,陡降,陡降終點,-1460.0,130.00000000000182
2026:03:06:19:46:07:927,30938.0,12655.0,陡降,陡降起點,-1795.0,487.8000000000011
2026:03:06:19:46:10:927,30944.0,10860.0,陡降,陡降終點,-1795.0,487.8000000000011
2026:03:06:19:46:11:928,30946.0,10653.0,陡升,陡升起點,3553.0,468.59999999999854
2026:03:06:19:46:18:927,30960.0,14206.0,陡升,陡升終點,3553.0,468.59999999999854
2026:03:06:19:46:21:427,30965.0,13903.0,陡降,陡降起點,-430.0,118.0
2026:03:06:19:46:24:927,30972.0,13473.0,陡降,陡降終點,-430.0,118.0
2026:03:06:19:46:33:427,30989.0,14579.0,陡降,陡降起點,-10088.0,1611.4000000000024
2026:03:06:19:46:37:427,30997.0,4491.0,陡降,陡降終點,-10088.0,1611.4000000000024
2026:03:06:19:46:39:427,31001.0,6818.0,陡降,陡降起點,-5258.0,505.40000000000146
2026:03:06:19:46:46:927,31016.0,1560.0,陡降,陡降終點,-5258.0,505.40000000000146
2026:03:06:19:47:06:427,31055.0,1543.0,陡升,陡升起點,13251.0,2967.199999999999
2026:03:06:19:47:08:427,31059.0,14794.0,陡升,陡升終點,13251.0,2967.199999999999
2026:03:06:19:47:34:927,31112.0,12726.0,陡降,陡降起點,-1921.0,521.6000000000022
2026:03:06:19:47:37:928,31118.0,10805.0,陡降,陡降終點,-1921.0,521.6000000000022
2026:03:06:19:47:38:927,31120.0,10531.0,陡升,陡升起點,3699.0,476.9999999999982
2026:03:06:19:47:45:427,31133.0,14230.0,陡升,陡升終點,3699.0,476.9999999999982
2026:03:06:19:48:00:427,31163.0,14387.0,陡降,陡降起點,-9883.0,1603.600000000003
2026:03:06:19:48:04:427,31171.0,4504.0,陡降,陡降終點,-9883.0,1603.600000000003
2026:03:06:19:48:06:427,31175.0,6774.0,陡降,陡降起點,-5214.0,552.8000000000002
2026:03:06:19:48:13:427,31189.0,1560.0,陡降,陡降終點,-5214.0,552.8000000000002
2026:03:06:19:48:31:927,31226.0,1565.0,陡升,陡升起點,13548.0,3165.199999999999
2026:03:06:19:48:33:928,31230.0,15113.0,陡升,陡升終點,13548.0,3165.199999999999
2026:03:06:19:49:01:927,31286.0,12660.0,陡降,陡降起點,-1846.0,519.4000000000033
2026:03:06:19:49:04:927,31292.0,10814.0,陡降,陡降終點,-1846.0,519.4000000000033
2026:03:06:19:49:05:927,31294.0,10984.0,陡升,陡升起點,3230.0,450.1999999999989
2026:03:06:19:49:13:427,31309.0,14214.0,陡升,陡升終點,3230.0,450.1999999999989
2026:03:06:19:49:24:927,31332.0,13745.0,陡升,陡升起點,1149.0,370.1999999999989
2026:03:06:19:49:26:927,31336.0,14894.0,陡升,陡升終點,1149.0,370.1999999999989
2026:03:06:19:49:27:427,31337.0,14556.0,陡降,陡降起點,-9085.0,1597.0000000000018
2026:03:06:19:49:30:927,31344.0,5471.0,陡降,陡降終點,-9085.0,1597.0000000000018
2026:03:06:19:49:33:427,31349.0,6833.0,陡降,陡降起點,-5260.0,495.2000000000012
2026:03:06:19:49:40:927,31364.0,1573.0,陡降,陡降終點,-5260.0,495.2000000000012
2026:03:06:19:49:59:427,31401.0,1546.0,陡升,陡升起點,14015.0,4512.399999999999
2026:03:06:19:50:01:427,31405.0,15561.0,陡升,陡升終點,14015.0,4512.399999999999
2026:03:06:19:50:28:427,31459.0,12779.0,陡降,陡降起點,-1861.0,494.7999999999993
2026:03:06:19:50:31:927,31466.0,10918.0,陡降,陡降終點,-1861.0,494.7999999999993
2026:03:06:19:50:32:427,31467.0,11080.0,陡升,陡升起點,2004.0,435.39999999999964
2026:03:06:19:50:34:427,31471.0,13084.0,陡升,陡升終點,2004.0,435.39999999999964
2026:03:06:19:50:35:927,31474.0,12734.0,陡升,陡升起點,1293.0,259.59999999999854
2026:03:06:19:50:39:927,31482.0,14027.0,陡升,陡升終點,1293.0,259.59999999999854
2026:03:06:19:50:54:427,31511.0,14485.0,陡降,陡降起點,-9943.0,1593.4000000000015
2026:03:06:19:50:58:427,31519.0,4542.0,陡降,陡降終點,-9943.0,1593.4000000000015
2026:03:06:19:51:00:427,31523.0,6804.0,陡降,陡降起點,-5266.0,524.0000000000009
2026:03:06:19:51:07:927,31538.0,1538.0,陡降,陡降終點,-5266.0,524.0000000000009
2026:03:06:19:51:25:927,31574.0,1551.0,陡升,陡升起點,13186.0,2902.7999999999993
2026:03:06:19:51:27:927,31578.0,14737.0,陡升,陡升終點,13186.0,2902.7999999999993
2026:03:06:19:51:55:927,31634.0,12555.0,陡降,陡降起點,-1585.0,436.40000000000146
2026:03:06:19:51:58:927,31640.0,10970.0,陡降,陡降終點,-1585.0,436.40000000000146
2026:03:06:19:51:59:928,31642.0,10954.0,陡升,陡升起點,3158.0,424.1999999999989
2026:03:06:19:52:05:927,31654.0,14112.0,陡升,陡升終點,3158.0,424.1999999999989
2026:03:06:19:52:18:927,31680.0,13856.0,陡升,陡升起點,928.0,366.7999999999993
2026:03:06:19:52:20:927,31684.0,14784.0,陡升,陡升終點,928.0,366.7999999999993
2026:03:06:19:52:21:427,31685.0,14393.0,陡降,陡降起點,-9020.0,1620.800000000001
2026:03:06:19:52:24:927,31692.0,5373.0,陡降,陡降終點,-9020.0,1620.800000000001
2026:03:06:19:52:25:427,31693.0,4478.0,陡升,陡升起點,2300.0,389.0000000000018
2026:03:06:19:52:27:427,31697.0,6778.0,陡升,陡升終點,2300.0,389.0000000000018
2026:03:06:19:52:27:927,31698.0,6205.0,陡降,陡降起點,-4665.0,564.400000000001
2026:03:06:19:52:34:428,31711.0,1540.0,陡降,陡降終點,-4665.0,564.400000000001
2026:03:06:19:52:53:427,31749.0,1542.0,陡升,陡升起點,13674.0,3153.5999999999985
2026:03:06:19:52:55:427,31753.0,15216.0,陡升,陡升終點,13674.0,3153.5999999999985
2026:03:06:19:53:22:927,31808.0,12593.0,陡降,陡降起點,-1400.0,399.2000000000007
2026:03:06:19:53:25:927,31814.0,11193.0,陡降,陡降終點,-1400.0,399.2000000000007
2026:03:06:19:53:26:927,31816.0,10932.0,陡升,陡升起點,3219.0,373.3999999999978
2026:03:06:19:53:34:927,31832.0,14151.0,陡升,陡升終點,3219.0,373.3999999999978
2026:03:06:19:53:41:927,31846.0,13241.0,陡升,陡升起點,675.0,346.1999999999989
2026:03:06:19:53:43:927,31850.0,13916.0,陡升,陡升終點,675.0,346.1999999999989
2026:03:06:19:53:48:427,31859.0,14451.0,陡降,陡降起點,-9952.0,1615.2000000000025
2026:03:06:19:53:52:427,31867.0,4499.0,陡降,陡降終點,-9952.0,1615.2000000000025
2026:03:06:19:53:54:427,31871.0,6746.0,陡降,陡降起點,-5190.0,571.6000000000013
2026:03:06:19:54:01:427,31885.0,1556.0,陡降,陡降終點,-5190.0,571.6000000000013
2026:03:06:19:54:19:927,31922.0,1553.0,陡升,陡升起點,13156.0,4303.2
2026:03:06:19:54:22:427,31927.0,14709.0,陡升,陡升終點,13156.0,4303.2
2026:03:06:19:54:49:927,31982.0,12528.0,陡降,陡降起點,-1555.0,428.8000000000029
2026:03:06:19:54:52:927,31988.0,10973.0,陡降,陡降終點,-1555.0,428.8000000000029
2026:03:06:19:54:53:927,31990.0,11116.0,陡升,陡升起點,2937.0,433.40000000000146
2026:03:06:19:55:01:427,32005.0,14053.0,陡升,陡升終點,2937.0,433.40000000000146
2026:03:06:19:55:12:927,32028.0,13745.0,陡升,陡升起點,861.0,316.8000000000029
2026:03:06:19:55:14:927,32032.0,14606.0,陡升,陡升終點,861.0,316.8000000000029
2026:03:06:19:55:15:427,32033.0,14469.0,陡降,陡降起點,-9125.0,1593.2000000000007
2026:03:06:19:55:18:927,32040.0,5344.0,陡降,陡降終點,-9125.0,1593.2000000000007
2026:03:06:19:55:19:427,32041.0,4585.0,陡升,陡升起點,2073.0,349.8000000000011
2026:03:06:19:55:21:427,32045.0,6658.0,陡升,陡升終點,2073.0,349.8000000000011
2026:03:06:19:55:21:927,32046.0,6316.0,陡降,陡降起點,-4766.0,566.6000000000008
2026:03:06:19:55:28:427,32059.0,1550.0,陡降,陡降終點,-4766.0,566.6000000000008
2026:03:06:19:55:46:427,32095.0,1560.0,陡升,陡升起點,13928.0,3327.7999999999984
2026:03:06:19:55:48:427,32099.0,15488.0,陡升,陡升終點,13928.0,3327.7999999999984
2026:03:06:19:56:16:928,32156.0,12543.0,陡降,陡降起點,-1403.0,380.20000000000255
2026:03:06:19:56:19:427,32161.0,11140.0,陡降,陡降終點,-1403.0,380.20000000000255
2026:03:06:19:56:20:427,32163.0,11339.0,陡升,陡升起點,1648.0,370.1999999999989
2026:03:06:19:56:22:427,32167.0,12987.0,陡升,陡升終點,1648.0,370.1999999999989
2026:03:06:19:56:23:927,32170.0,12798.0,陡升,陡升起點,1287.0,259.1999999999989
2026:03:06:19:56:28:927,32180.0,14085.0,陡升,陡升終點,1287.0,259.1999999999989
2026:03:06:19:56:36:427,32195.0,13036.0,陡升,陡升起點,746.0,323.0000000000018
2026:03:06:19:56:38:927,32200.0,13782.0,陡升,陡升終點,746.0,323.0000000000018
2026:03:06:19:56:42:427,32207.0,14341.0,陡降,陡降起點,-9012.0,1605.800000000001
2026:03:06:19:56:45:927,32214.0,5329.0,陡降,陡降終點,-9012.0,1605.800000000001
2026:03:06:19:56:46:427,32215.0,4544.0,陡升,陡升起點,2094.0,372.59999999999854
2026:03:06:19:56:48:427,32219.0,6638.0,陡升,陡升終點,2094.0,372.59999999999854
2026:03:06:19:56:48:927,32220.0,6396.0,陡降,陡降起點,-4826.0,586.2000000000012
2026:03:06:19:56:55:427,32233.0,1570.0,陡降,陡降終點,-4826.0,586.2000000000012
2026:03:06:19:57:14:927,32272.0,1526.0,陡升,陡升起點,13715.0,3218.5999999999985
2026:03:06:19:57:16:927,32276.0,15241.0,陡升,陡升終點,13715.0,3218.5999999999985
2026:03:06:19:57:43:927,32329.0,12702.0,陡降,陡降起點,-1596.0,407.0
2026:03:06:19:57:46:427,32334.0,11106.0,陡降,陡降終點,-1596.0,407.0
2026:03:06:19:57:47:427,32336.0,11161.0,陡升,陡升起點,1638.0,354.59999999999854
2026:03:06:19:57:49:427,32340.0,12799.0,陡升,陡升終點,1638.0,354.59999999999854
2026:03:06:19:57:50:927,32343.0,12787.0,陡升,陡升起點,1235.0,261.2000000000007
2026:03:06:19:57:55:427,32352.0,14022.0,陡升,陡升終點,1235.0,261.2000000000007
2026:03:06:19:58:03:927,32369.0,13047.0,陡升,陡升起點,767.0,311.39999999999964
2026:03:06:19:58:05:927,32373.0,13814.0,陡升,陡升終點,767.0,311.39999999999964
2026:03:06:19:58:09:427,32380.0,14539.0,陡降,陡降起點,-9953.0,1629.6000000000013
2026:03:06:19:58:13:427,32388.0,4586.0,陡降,陡降終點,-9953.0,1629.6000000000013
2026:03:06:19:58:15:427,32392.0,6892.0,陡降,陡降起點,-5316.0,585.6000000000008
2026:03:06:19:58:22:427,32406.0,1576.0,陡降,陡降終點,-5316.0,585.6000000000008
2026:03:06:19:58:40:927,32443.0,1556.0,陡升,陡升起點,13405.0,2991.3999999999987
2026:03:06:19:58:42:927,32447.0,14961.0,陡升,陡升終點,13405.0,2991.3999999999987
2026:03:06:19:59:10:927,32503.0,12661.0,陡降,陡降起點,-1488.0,403.2000000000007
2026:03:06:19:59:13:927,32509.0,11173.0,陡降,陡降終點,-1488.0,403.2000000000007
2026:03:06:19:59:14:427,32510.0,11127.0,陡升,陡升起點,1712.0,335.39999999999964
2026:03:06:19:59:16:427,32514.0,12839.0,陡升,陡升終點,1712.0,335.39999999999964
2026:03:06:19:59:17:927,32517.0,12797.0,陡升,陡升起點,1222.0,283.9999999999982
2026:03:06:19:59:21:927,32525.0,14019.0,陡升,陡升終點,1222.0,283.9999999999982
2026:03:06:19:59:25:427,32532.0,13885.0,陡降,陡降起點,-58.0,138.39999999999782
2026:03:06:19:59:31:927,32545.0,13827.0,陡降,陡降終點,-58.0,138.39999999999782
2026:03:06:19:59:33:927,32549.0,13709.0,陡升,陡升起點,618.0,357.39999999999964
2026:03:06:19:59:35:927,32553.0,14327.0,陡升,陡升終點,618.0,357.39999999999964
2026:03:06:19:59:36:428,32554.0,14457.0,陡降,陡降起點,-9039.0,1636.6000000000004
2026:03:06:19:59:39:927,32561.0,5418.0,陡降,陡降終點,-9039.0,1636.6000000000004
2026:03:06:19:59:42:927,32567.0,6341.0,陡降,陡降起點,-4772.0,634.4000000000015
2026:03:06:19:59:49:427,32580.0,1569.0,陡降,陡降終點,-4772.0,634.4000000000015
2026:03:06:20:00:08:427,32618.0,1546.0,陡升,陡升起點,13701.0,3252.3999999999987
2026:03:06:20:00:10:427,32622.0,15247.0,陡升,陡升終點,13701.0,3252.3999999999987
2026:03:06:20:00:37:927,32677.0,12695.0,陡降,陡降起點,-1539.0,427.2000000000007
2026:03:06:20:00:40:927,32683.0,11156.0,陡降,陡降終點,-1539.0,427.2000000000007
2026:03:06:20:00:41:427,32684.0,11036.0,陡升,陡升起點,3028.0,371.1999999999989
2026:03:06:20:00:48:927,32699.0,14064.0,陡升,陡升終點,3028.0,371.1999999999989
2026:03:06:20:00:57:927,32717.0,13024.0,陡升,陡升起點,718.0,296.60000000000036
2026:03:06:20:01:00:427,32722.0,13742.0,陡升,陡升終點,718.0,296.60000000000036
2026:03:06:20:01:02:927,32727.0,14298.0,陡降,陡降起點,-8885.0,1663.0
2026:03:06:20:01:06:927,32735.0,5413.0,陡降,陡降終點,-8885.0,1663.0
2026:03:06:20:01:07:427,32736.0,4598.0,陡升,陡升起點,2108.0,348.59999999999854
2026:03:06:20:01:09:427,32740.0,6706.0,陡升,陡升終點,2108.0,348.59999999999854
2026:03:06:20:01:09:927,32741.0,6330.0,陡降,陡降起點,-4750.0,612.0000000000009
2026:03:06:20:01:16:427,32754.0,1580.0,陡降,陡降終點,-4750.0,612.0000000000009
2026:03:06:20:01:34:927,32791.0,1581.0,陡升,陡升起點,13580.0,3035.3999999999987
2026:03:06:20:01:36:927,32795.0,15161.0,陡升,陡升終點,13580.0,3035.3999999999987
2026:03:06:20:02:04:427,32850.0,12903.0,陡降,陡降起點,-1607.0,364.40000000000146
2026:03:06:20:02:08:427,32858.0,11296.0,陡降,陡降終點,-1607.0,364.40000000000146
2026:03:06:20:02:08:927,32859.0,11193.0,陡升,陡升起點,2896.0,337.0
2026:03:06:20:02:16:927,32875.0,14089.0,陡升,陡升終點,2896.0,337.0
2026:03:06:20:02:27:927,32897.0,13697.0,陡升,陡升起點,809.0,294.0
2026:03:06:20:02:29:927,32901.0,14506.0,陡升,陡升終點,809.0,294.0
2026:03:06:20:02:30:427,32902.0,14522.0,陡降,陡降起點,-9155.0,1642.0
2026:03:06:20:02:33:927,32909.0,5367.0,陡降,陡降終點,-9155.0,1642.0
2026:03:06:20:02:36:927,32915.0,6468.0,陡降,陡降起點,-4925.0,607.6000000000017
2026:03:06:20:02:43:427,32928.0,1543.0,陡降,陡降終點,-4925.0,607.6000000000017
2026:03:06:20:03:02:428,32966.0,1551.0,陡升,陡升起點,13304.0,4696.2
2026:03:06:20:03:04:928,32971.0,14855.0,陡升,陡升終點,13304.0,4696.2
2026:03:06:20:03:31:927,33025.0,12430.0,陡降,陡降起點,-1202.0,367.8000000000029
2026:03:06:20:03:34:927,33031.0,11228.0,陡降,陡降終點,-1202.0,367.8000000000029
2026:03:06:20:03:35:427,33032.0,11123.0,陡升,陡升起點,2956.0,312.399999999996
2026:03:06:20:03:42:427,33046.0,14079.0,陡升,陡升終點,2956.0,312.399999999996
2026:03:06:20:03:51:927,33065.0,13032.0,陡升,陡升起點,1388.0,259.2000000000007
2026:03:06:20:03:56:927,33075.0,14420.0,陡升,陡升終點,1388.0,259.2000000000007
2026:03:06:20:03:57:427,33076.0,14531.0,陡降,陡降起點,-9983.0,1611.2000000000016
2026:03:06:20:04:01:427,33084.0,4548.0,陡降,陡降終點,-9983.0,1611.2000000000016
2026:03:06:20:04:03:427,33088.0,6707.0,陡降,陡降起點,-5143.0,602.400000000001
2026:03:06:20:04:10:427,33102.0,1564.0,陡降,陡降終點,-5143.0,602.400000000001
2026:03:06:20:04:28:927,33139.0,1550.0,陡升,陡升起點,13830.0,3236.5999999999995
2026:03:06:20:04:30:928,33143.0,15380.0,陡升,陡升終點,13830.0,3236.5999999999995
2026:03:06:20:04:58:427,33198.0,12870.0,陡降,陡降起點,-1692.0,392.8000000000011
2026:03:06:20:05:01:427,33204.0,11178.0,陡降,陡降終點,-1692.0,392.8000000000011
2026:03:06:20:05:02:428,33206.0,11127.0,陡升,陡升起點,3001.0,329.9999999999982
2026:03:06:20:05:10:927,33223.0,14128.0,陡升,陡升終點,3001.0,329.9999999999982
2026:03:06:20:05:19:427,33240.0,12818.0,陡升,陡升起點,922.0,170.1999999999971
2026:03:06:20:05:21:427,33244.0,13740.0,陡升,陡升終點,922.0,170.1999999999971
2026:03:06:20:05:23:927,33249.0,14001.0,陡降,陡降起點,-9481.0,1643.2000000000007
2026:03:06:20:05:28:427,33258.0,4520.0,陡降,陡降終點,-9481.0,1643.2000000000007
2026:03:06:20:05:30:427,33262.0,6806.0,陡降,陡降起點,-5244.0,605.8000000000006
2026:03:06:20:05:37:427,33276.0,1562.0,陡降,陡降終點,-5244.0,605.8000000000006
2026:03:06:20:05:55:927,33313.0,1533.0,陡升,陡升起點,13182.0,3099.999999999999
2026:03:06:20:05:58:427,33318.0,14715.0,陡升,陡升終點,13182.0,3099.999999999999
2026:03:06:20:06:25:427,33372.0,12917.0,陡降,陡降起點,-1675.0,391.8000000000011
2026:03:06:20:06:28:927,33379.0,11242.0,陡降,陡降終點,-1675.0,391.8000000000011
2026:03:06:20:06:29:427,33380.0,11150.0,陡升,陡升起點,2920.0,306.60000000000036
2026:03:06:20:06:36:927,33395.0,14070.0,陡升,陡升終點,2920.0,306.60000000000036
2026:03:06:20:06:40:927,33403.0,13676.0,陡降,陡降起點,-568.0,127.00000000000182
2026:03:06:20:06:45:427,33412.0,13108.0,陡降,陡降終點,-568.0,127.00000000000182
2026:03:06:20:06:46:427,33414.0,12716.0,陡升,陡升起點,1630.0,276.40000000000146
2026:03:06:20:06:50:927,33423.0,14346.0,陡升,陡升終點,1630.0,276.40000000000146
2026:03:06:20:06:51:427,33424.0,14493.0,陡降,陡降起點,-9955.0,1605.2000000000007
2026:03:06:20:06:55:428,33432.0,4538.0,陡降,陡降終點,-9955.0,1605.2000000000007
2026:03:06:20:06:57:427,33436.0,6702.0,陡降,陡降起點,-5157.0,622.0000000000014
2026:03:06:20:07:04:427,33450.0,1545.0,陡降,陡降終點,-5157.0,622.0000000000014
2026:03:06:20:07:23:427,33488.0,1559.0,陡升,陡升起點,13358.0,5290.8
2026:03:06:20:07:25:927,33493.0,14917.0,陡升,陡升終點,13358.0,5290.8
2026:03:06:20:07:26:427,33494.0,14597.0,陡降,陡降起點,-1169.0,508.7999999999993
2026:03:06:20:07:37:427,33516.0,13428.0,陡降,陡降終點,-1169.0,508.7999999999993
2026:03:06:20:07:52:927,33547.0,12492.0,陡降,陡降起點,-1286.0,379.20000000000255
2026:03:06:20:07:56:427,33554.0,11206.0,陡降,陡降終點,-1286.0,379.20000000000255
2026:03:06:20:07:56:927,33555.0,11088.0,陡升,陡升起點,3027.0,324.0
2026:03:06:20:08:03:427,33568.0,14115.0,陡升,陡升終點,3027.0,324.0
2026:03:06:20:08:08:427,33578.0,13693.0,陡降,陡降起點,-692.0,139.8000000000011
2026:03:06:20:08:11:927,33585.0,13001.0,陡降,陡降終點,-692.0,139.8000000000011
2026:03:06:20:08:17:927,33597.0,14209.0,陡降,陡降起點,-9544.0,1624.800000000002
2026:03:06:20:08:22:427,33606.0,4665.0,陡降,陡降終點,-9544.0,1624.800000000002
2026:03:06:20:08:24:427,33610.0,6714.0,陡降,陡降起點,-5147.0,640.4000000000015
2026:03:06:20:08:31:427,33624.0,1567.0,陡降,陡降終點,-5147.0,640.4000000000015
2026:03:06:20:08:49:427,33660.0,1530.0,陡升,陡升起點,13540.0,4992.999999999998
2026:03:06:20:08:51:927,33665.0,15070.0,陡升,陡升終點,13540.0,4992.999999999998
2026:03:06:20:09:19:427,33720.0,12911.0,陡降,陡降起點,-1379.0,376.8000000000011
2026:03:06:20:09:22:427,33726.0,11532.0,陡降,陡降終點,-1379.0,376.8000000000011
2026:03:06:20:09:23:427,33728.0,11284.0,陡升,陡升起點,2764.0,280.7999999999993
2026:03:06:20:09:32:427,33746.0,14048.0,陡升,陡升終點,2764.0,280.7999999999993
2026:03:06:20:09:40:427,33762.0,12800.0,陡升,陡升起點,1351.0,253.60000000000036
2026:03:06:20:09:44:927,33771.0,14151.0,陡升,陡升終點,1351.0,253.60000000000036
2026:03:06:20:09:45:427,33772.0,14474.0,陡降,陡降起點,-8990.0,1644.4000000000015
2026:03:06:20:09:48:927,33779.0,5484.0,陡降,陡降終點,-8990.0,1644.4000000000015
2026:03:06:20:09:51:427,33784.0,6725.0,陡降,陡降起點,-5176.0,694.0000000000009
2026:03:06:20:09:57:927,33797.0,1549.0,陡降,陡降終點,-5176.0,694.0000000000009
2026:03:06:20:10:17:427,33836.0,1531.0,陡升,陡升起點,13242.0,3531.199999999999
2026:03:06:20:10:19:927,33841.0,14773.0,陡升,陡升終點,13242.0,3531.199999999999
2026:03:06:20:10:46:427,33894.0,12963.0,陡降,陡降起點,-1574.0,359.0
2026:03:06:20:10:50:427,33902.0,11389.0,陡降,陡降終點,-1574.0,359.0
2026:03:06:20:10:50:927,33903.0,11316.0,陡升,陡升起點,2744.0,277.60000000000036
2026:03:06:20:10:57:427,33916.0,14060.0,陡升,陡升終點,2744.0,277.60000000000036
2026:03:06:20:11:02:427,33926.0,13596.0,陡降,陡降起點,-798.0,141.79999999999745
2026:03:06:20:11:07:427,33936.0,12798.0,陡降,陡降終點,-798.0,141.79999999999745
2026:03:06:20:11:09:427,33940.0,13578.0,陡升,陡升起點,629.0,287.0
2026:03:06:20:11:11:927,33945.0,14207.0,陡升,陡升終點,629.0,287.0
2026:03:06:20:11:12:427,33946.0,14463.0,陡降,陡降起點,-9005.0,1669.6000000000004
2026:03:06:20:11:15:927,33953.0,5458.0,陡降,陡降終點,-9005.0,1669.6000000000004
2026:03:06:20:11:18:427,33958.0,6762.0,陡降,陡降起點,-5208.0,687.6000000000008
2026:03:06:20:11:24:927,33971.0,1554.0,陡降,陡降終點,-5208.0,687.6000000000008
2026:03:06:20:11:43:927,34009.0,1545.0,陡升,陡升起點,13360.0,3389.599999999999
2026:03:06:20:11:46:427,34014.0,14905.0,陡升,陡升終點,13360.0,3389.599999999999
2026:03:06:20:12:13:427,34068.0,12942.0,陡降,陡降起點,-1486.0,363.0
2026:03:06:20:12:16:427,34074.0,11456.0,陡降,陡降終點,-1486.0,363.0
2026:03:06:20:12:17:927,34077.0,11270.0,陡升,陡升起點,2650.0,302.1999999999989
2026:03:06:20:12:25:427,34092.0,13920.0,陡升,陡升終點,2650.0,302.1999999999989
2026:03:06:20:12:34:427,34110.0,12735.0,陡升,陡升起點,1590.0,255.00000000000364
2026:03:06:20:12:38:927,34119.0,14325.0,陡升,陡升終點,1590.0,255.00000000000364
2026:03:06:20:12:39:427,34120.0,14445.0,陡降,陡降起點,-8962.0,1644.6000000000004
2026:03:06:20:12:42:927,34127.0,5483.0,陡降,陡降終點,-8962.0,1644.6000000000004
2026:03:06:20:12:43:427,34128.0,4530.0,陡升,陡升起點,2140.0,353.3999999999987
2026:03:06:20:12:45:427,34132.0,6670.0,陡升,陡升終點,2140.0,353.3999999999987
2026:03:06:20:12:45:928,34133.0,6286.0,陡降,陡降起點,-4743.0,637.0000000000009
2026:03:06:20:12:52:427,34146.0,1543.0,陡降,陡降終點,-4743.0,637.0000000000009
2026:03:06:20:13:11:427,34184.0,1572.0,陡升,陡升起點,13387.0,3938.599999999999
2026:03:06:20:13:13:927,34189.0,14959.0,陡升,陡升終點,13387.0,3938.599999999999
2026:03:06:20:13:40:427,34242.0,13012.0,陡降,陡降起點,-1685.0,393.8000000000011
2026:03:06:20:13:43:427,34248.0,11327.0,陡降,陡降終點,-1685.0,393.8000000000011
2026:03:06:20:13:44:427,34250.0,11283.0,陡升,陡升起點,2823.0,293.59999999999854
2026:03:06:20:13:52:927,34267.0,14106.0,陡升,陡升終點,2823.0,293.59999999999854
2026:03:06:20:14:01:427,34284.0,12952.0,陡升,陡升起點,623.0,171.39999999999964
2026:03:06:20:14:03:427,34288.0,13575.0,陡升,陡升終點,623.0,171.39999999999964
2026:03:06:20:14:05:927,34293.0,13956.0,陡降,陡降起點,-9283.0,1633.3999999999996
2026:03:06:20:14:10:427,34302.0,4673.0,陡降,陡降終點,-9283.0,1633.3999999999996
2026:03:06:20:14:12:427,34306.0,6686.0,陡降,陡降起點,-5140.0,672.400000000001
2026:03:06:20:14:18:927,34319.0,1546.0,陡降,陡降終點,-5140.0,672.400000000001
2026:03:06:20:14:38:427,34358.0,1568.0,陡升,陡升起點,13691.0,4992.799999999998
2026:03:06:20:14:40:927,34363.0,15259.0,陡升,陡升終點,13691.0,4992.799999999998
2026:03:06:20:14:41:427,34364.0,14681.0,陡降,陡降起點,-873.0,526.0000000000018
2026:03:06:20:14:45:927,34373.0,13808.0,陡降,陡降終點,-873.0,526.0000000000018
2026:03:06:20:15:07:427,34416.0,12936.0,陡降,陡降起點,-1775.0,391.00000000000364
2026:03:06:20:15:10:427,34422.0,11161.0,陡降,陡降終點,-1775.0,391.00000000000364
2026:03:06:20:15:11:427,34424.0,11388.0,陡升,陡升起點,2636.0,285.99999999999636
2026:03:06:20:15:21:427,34444.0,14024.0,陡升,陡升終點,2636.0,285.99999999999636
2026:03:06:20:15:28:427,34458.0,12709.0,陡升,陡升起點,1567.0,296.0
2026:03:06:20:15:32:927,34467.0,14276.0,陡升,陡升終點,1567.0,296.0
2026:03:06:20:15:33:427,34468.0,14484.0,陡降,陡降起點,-9859.0,1613.800000000001
2026:03:06:20:15:37:427,34476.0,4625.0,陡降,陡降終點,-9859.0,1613.800000000001
2026:03:06:20:15:39:428,34480.0,6564.0,陡降,陡降起點,-5022.0,673.2000000000007
2026:03:06:20:15:45:927,34493.0,1542.0,陡降,陡降終點,-5022.0,673.2000000000007
2026:03:06:20:16:04:927,34531.0,1524.0,陡升,陡升起點,13866.0,5593.4
2026:03:06:20:16:07:427,34536.0,15390.0,陡升,陡升終點,13866.0,5593.4
2026:03:06:20:16:07:927,34537.0,14652.0,陡降,陡降起點,-693.0,671.4000000000015
2026:03:06:20:16:09:927,34541.0,13959.0,陡降,陡降終點,-693.0,671.4000000000015
2026:03:06:20:16:34:427,34590.0,12942.0,陡降,陡降起點,-1674.0,384.6000000000022
2026:03:06:20:16:37:427,34596.0,11268.0,陡降,陡降終點,-1674.0,384.6000000000022
2026:03:06:20:16:38:427,34598.0,11365.0,陡升,陡升起點,2437.0,305.7999999999993
2026:03:06:20:16:46:427,34614.0,13802.0,陡升,陡升終點,2437.0,305.7999999999993
2026:03:06:20:16:50:927,34623.0,13436.0,陡降,陡降起點,-624.0,142.00000000000182
2026:03:06:20:16:54:927,34631.0,12812.0,陡降,陡降終點,-624.0,142.00000000000182
2026:03:06:20:16:57:427,34636.0,13460.0,陡升,陡升起點,812.0,305.40000000000146
2026:03:06:20:16:59:927,34641.0,14272.0,陡升,陡升終點,812.0,305.40000000000146
